VERSION,HOUID,DOUID,NO,ADDR,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20,GOTO,REMARKS,SPEC21,CON21,SPEC22,CON22,SPEC23,CON23,SPEC24,CON24,SPEC25,CON25,SPEC26,CON26,SPEC27,CON27,SPEC28,CON28,SPEC29,CON29,SPEC30,CON30
45,1304784,101931750,81,,EL_ATYP,GTLX,EL_ETM,?GH31?,EL_DREUSE,,EL_ECWTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310538G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931751,82,,EL_ATYP,GTLX,EL_ETM,?GH35?,EL_DREUSE,,EL_ECWTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310918G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931752,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931753,84,,EL_ATYP,GTLX_E,EL_ETM,?GH13?,EL_DREUSE,,EL_EPP,">=550,<=650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310801G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931754,85,,EL_ATYP,GTLX_E,EL_ETM,?GH13?,EL_DREUSE,,EL_EPP,">650,<=900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310801G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931755,86,,EL_ATYP,GTLX_E,EL_ETM,?GH13?,EL_DREUSE,,EL_EPP,">900,<=1500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310801G0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931756,87,,EL_ATYP,GTLX_E,EL_ETM,?GH18?,EL_DREUSE,,EL_EPP,">=550,<=1500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310802G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931757,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931758,89,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">=550,<=700",EL_DREUSE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931759,90,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">700,<=900",EL_DREUSE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931760,91,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">900,<=1250",EL_DREUSE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931761,92,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">1250,<=1500",EL_DREUSE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931762,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931763,94,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">=550,<=700",EL_DREUSE,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931764,95,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">700,<=900",EL_DREUSE,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931765,96,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">900,<=1250",EL_DREUSE,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931766,97,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,2,EL_EPP,">1250,<=1500",EL_DREUSE,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/횡락 전체,,,,,,,,,,,,,,,,,,,,
45,1304784,101931767,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931768,99,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,N,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931769,100,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,N,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931770,101,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,N,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931771,102,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,N,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931772,103,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931773,104,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931774,105,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931775,106,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931776,107,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931777,108,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931778,109,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931779,110,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 후락/신규 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931780,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931781,112,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931782,113,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931783,114,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931784,115,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,N,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931785,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931786,117,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,Y,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931787,118,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,Y,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931788,119,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,Y,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931789,120,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,Y,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931790,121,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931791,122,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931792,123,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931793,124,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931794,125,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931795,126,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931796,127,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931797,128,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SL,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락/교체 횡락(LH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931798,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931799,130,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">=550,<=700",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931800,131,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">700,<=900",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931801,132,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">900,<=1250",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931802,133,,EL_ATYP,GTLX_E,EL_ETM,GH15SA,EL_ERPW,3,EL_EPP,">1250,<=1500",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311684G2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 횡락(RH),,,,,,,,,,,,,,,,,,,,
45,1304784,101931803,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931804,135,,EL_ATYP,GTLX_E,EL_ETM,GH25SC,EL_EPP,">=700,<=1500",EL_DREUSE,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311441G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신규 사선횡락/후락,,,,,,,,,,,,,,,,,,,,
45,1304784,101931805,136,,EL_ATYP,GTLX_E,EL_ETM,GH25SC,EL_EPP,">=700,<=1500",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,!90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311441G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 사선횡락,,,,,,,,,,,,,,,,,,,,
45,1304784,101931806,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931807,138,,EL_ATYP,GTLX_E,EL_ETM,GH25SC,EL_EPP,">=700,<=1500",EL_DREUSE,Y,EL_ECWTP,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311441G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락,,,,,,,,,,,,,,,,,,,,
45,1304784,101931808,139,,EL_ATYP,GTLX_E,EL_ETM,GH25SC,EL_EPP,">=700,<=1500",EL_DREUSE,Y,EL_ECWTP,!R,EL_EMFD,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10311441G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,교체 후락,,,,,,,,,,,,,,,,,,,,
45,1304784,101931809,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931810,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931811,142,,EL_ATYP,,EL_ETM,",?GT17?,?GT25?,?GT35?",EL_EMFD,90,EL_DPO,!(RG),EL_DTMDP,",A,B",EL_EMCBD,!SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310380G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931812,143,,EL_ATYP,,EL_ETM,",?GT17?,?GT35?",EL_EMFD,90,EL_DPO,!(RG),EL_DTMDP,",A,B",EL_EMCBD,SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310380G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931813,144,,EL_ATYP,,EL_ETM,?GT25?,EL_EMFD,90,EL_DPO,!(RG),EL_DTMDP,",A,B",EL_EMCBD,SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,V0027297G0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931814,145,,EL_ATYP,,EL_ETM,",?GT17?,?GT25?,?GT35?",EL_EMFD,",SL,SR",EL_DPO,!(RG),EL_DTMDP,",A,B",EL_EMCBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310380G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931815,146,,EL_ATYP,,EL_ETM,",?GT50?,?GT70?,?GT71?",EL_EMFD,",SL,SR",EL_DPO,,EL_DTMDP,",A,B",EL_EMCBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_2,10310380G0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931816,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931817,148,PICK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931818,149,,EL_ATYP,GTLX,EL_ETM,",?GH15?,?GH25?,?GH15S?,?GH25S?",EL_DREUSE,N,,,EL_ECWTP,!R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_3,10310082G0100,EL_PA103A03_4,10310082G0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931819,150,,EL_ATYP,,EL_ETM,",?GT50?,?GT70?,?GT71?",EL_EMFD,,EL_DTMDP,",A,B",EL_ECWTP,R,EL_EMCBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_3,10300421G0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1304784,101931820,151,,EL_ATYP,,EL_ETM,",?GT50?,?GT70?,?GT71?",EL_EMFD,90,EL_DTMDP,",A,B",EL_ECWTP,",R/L,R/R",EL_EMCBD,SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA103A03_3,10300421G0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
