PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,ASPSCD,SPEED,CAPA,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
N27426L02,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27494L01,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27494L01,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27494L02,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27494L02,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
E15713L02,RLS,2026-05-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",7,,B120B03
E15713L03,RLS,2026-05-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",7,,B120B03
E15713L04,RLS,2026-05-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",7,,B120B03
N27832L08,RLS,2026-01-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27832L09,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27832L10,RLS,2026-01-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27710L01,RLS,2026-01-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
213132L01,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
213149L01,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
209888L02,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,,B120B03
209888L04,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,20,,B120B03
209888L04,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209888L06,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,20,,B120B03
209888L06,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209888L08,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,20,,B120B03
209888L08,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209888L16,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",20,,B120B03
209888L23,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",20,,B120B03
209888L26,RLS,2026-06-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,,B120B03
210788L02,RLS,2026-07-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,,B120B03
210955L01,RLS,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,18,,B120B03
210955L02,RLS,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,18,,B120B03
N27921L02,RLS,2026-03-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27921L07,RLS,2026-04-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27938L03,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27938L14,RLS,2026-04-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27863L08,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27799L39,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",8,,B120B03
N27799L41,RLS,2026-05-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",8,,B120B03
N28008L01,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
N27889L01,RLS,2026-04-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
N28009L32,RLS,2026-04-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
213414L01,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213444L01,RLS,2026-05-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213065L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
209682L01,RLS,2026-08-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
213536L01,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212488L01,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28138L10,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27618L01,RLS,2026-03-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28208L01,RLS,2026-04-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28231L03,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28231L04,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28231L09,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28231L10,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
E15821L03,RLS,2026-05-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",38,,B120B03
E15821L06,RLS,2026-05-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",22,,B120B03
210794L13,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,,B120B03
210557L06,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,,B120B03
210557L21,RLS,2026-05-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,,B120B03
E15840L01,RLS,2026-05-26,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",7,,B120B03
N28473L06,RLS,2026-09-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28423L06,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28539L01,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28463L01,RLS,2026-04-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28463L09,RLS,2026-04-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28344L01,RLS,2026-04-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28187L04,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28187L05,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
M20730NC200-M20730L03,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N28557L01,RLS,2026-06-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28491L01,RLS,2026-04-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213726L01,RLS,2026-05-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213680L01,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28504L01,RLS,2026-05-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
E15546L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
213436L11,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
213436L13,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
213436L14,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
213827L01,RLS,2026-06-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213399L01,RLS,2026-05-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28523L01,RLS,2026-05-26,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
210798L02,RLS,2026-05-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",26,,B120B03
210798L37,RLS,2026-02-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,24,,B120B03
210798L37,RLS,2026-02-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209971L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
209971L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,14,,B120B03
209971L02,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
209971L02,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,10,,B120B03
210646L06,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",6,,B120B03
210646L06,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",8,,B120B03
210646L07,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",6,,B120B03
210646L07,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",8,,B120B03
210646L08,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",6,,B120B03
210646L08,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",8,,B120B03
210646L12,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",6,,B120B03
210646L12,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G01Z2,BALANCE WEIGHT,"SMP:신안산선,CONCRETE",8,,B120B03
N26452L02,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N26452L02,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212254L01,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C120P016304,BALANCE WEIGHT,10KG,0,,B120B03
212330L23,RLS,2026-02-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
212330L23,RLS,2026-02-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
212297L01,RLS,2026-01-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212297L01,RLS,2026-01-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212297L03,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212297L03,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N26703L01,RLS,2026-05-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,6,,B120B03
N26703L01,RLS,2026-05-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27432L01,WIP,2026-06-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C120P016304,BALANCE WEIGHT,10KG,0,,B120B03
212099L01,RLS,2026-01-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212099L01,RLS,2026-01-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
211121L22,RLS,2026-04-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
211121L22,RLS,2026-04-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27648L03,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
N27648L03,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
212812L02,RLS,2026-03-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
212812L02,RLS,2026-03-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
210798L07,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N27586L09,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
N27586L09,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27586L12,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
N27586L12,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27586L18,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
N27586L18,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
