PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
197207L24,RLS,2026-06-16,NEWYZER,WBSS,60,1150,미지정,10101427G0600,TM,"GY35C, SANIL ENCODER적용,승안법개정적용",1,"GY35C-6R-7.5kW
- TM TYPE : GY35C, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D8x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
197207L23,RLS,2026-06-16,NEWYZER,WBSS,60,1150,미지정,10101427G0600,TM,"GY35C, SANIL ENCODER적용,승안법개정적용",1,"GY35C-6R-7.5kW
- TM TYPE : GY35C, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D8x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
197207L22,RLS,2026-06-16,NEWYZER,WBSS,60,1150,미지정,10101427G0600,TM,"GY35C, SANIL ENCODER적용,승안법개정적용",1,"GY35C-6R-7.5kW
- TM TYPE : GY35C, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D8x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
196565Y78,RLS,2026-02-06,,,,,,10101422G0200,TM,"GY35B-R1, SANIL ENCODER적용,승안법개정적용",1,"L05호기용
GY35B-12R-15.7kW
- TM TYPE : GY35B, MOTOR : 15.7kW, SPEED : 90m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1600kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
191106L02,WIP,2026-03-31,IXEL,WBHS_(HSVF),180,1350,미지정,10101310G0100,TM,GX130A,1,"GX130A-7R-24.9kW
- TM TYPE : GX130A, MOTOR : 24.9kW, SPEED : 180m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1350kg",A101A
191106L04,WIP,2026-03-31,IXEL,WBHS_(HSVF),180,1350,미지정,10101310G0100,TM,GX130A,1,"GX130A-7R-24.9kW
- TM TYPE : GX130A, MOTOR : 24.9kW, SPEED : 180m/min
- ROPE : D10x7R, 2:1 ROPING, CAPACITY : 1350kg",A101A
N23996L03,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L05,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L11,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L01,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L16,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L06,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L10,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L13,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L04,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L15,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L17,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L18,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L12,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L07,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L02,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L08,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L14,RLS,2026-01-21,NEX_MR,GTLX,90,750,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 8.9kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N23996L09,RLS,2026-01-21,NEX_MR,GTLX,90,1000,미지정,10101488G0900,TM,"GH25Dr1,13.8kW",1,"- TM : GH25Dr1, MOTOR : 11.8kW, SPEED : 90m/m
- BELT : P3.3x3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
198818L02,RLS,2026-07-15,LUXEN_2,GTLX_R,105,1200,미지정,10110300G1100,TM,"GT70D, SIN-COS ENCODER, D10x5R, DB350",1,"GT70D-5R-13.8kW
- TM TYPE : GT70D, MOTOR : 13.8kW, SPEED : 105m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1200kg
- BRAKE는 신형 SWITCH 적용된 제품을 사용할 것.",A101A
198818L03,RLS,2026-07-15,LUXEN_2,GTLX_R,105,1200,미지정,10110300G1100,TM,"GT70D, SIN-COS ENCODER, D10x5R, DB350",1,"GT70D-5R-13.8kW
- TM TYPE : GT70D, MOTOR : 13.8kW, SPEED : 105m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1200kg
- BRAKE는 신형 SWITCH 적용된 제품을 사용할 것.",A101A
198818L01,RLS,2026-07-15,LUXEN_2,GTLX_R,105,1200,미지정,10110300G1100,TM,"GT70D, SIN-COS ENCODER, D10x5R, DB350",1,"GT70D-5R-13.8kW
- TM TYPE : GT70D, MOTOR : 13.8kW, SPEED : 105m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1200kg
- BRAKE는 신형 SWITCH 적용된 제품을 사용할 것.",A101A
V960220,RLS,2026-01-14,,,,,,10110361G0500,TM,"GT25Br1-8, WBLX 적용,GROOVE PITCH:14mm",1,KC인증심사용,A101A
E15777L01,RLS,2026-07-21,,,,,,10110506G020A,TM,"GY17A,2:1,SINGLE,IP44,T-BOX RIGHT",1,"GY17A-6R-3.8kW
- TM TYPE : GY17A, MOTOR : 3.8kW, ROPE : D6x6R
- COLOR : RAL7035, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 17700mm
- TERMINAL BOX 위치 : RIGHT 적용
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : RAL7035
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : GN, L2(V) : YE, L3(W) : BR ]
- DWG NO. 10110814G02 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. [별도 BOM] (CABLE GLAND 사급 자재임)
  1) DA=27 : OSNI 25, 2) DB=34 : OSNU 32
- IP44 적용할 것. ",A101A
E15776L01,RLS,2026-08-19,,,,,,10110506G020A,TM,"GY17A,2:1,SINGLE,IP44,T-BOX RIGHT",1,"GY17A-6R-3.8kW
- TM TYPE : GY17A, MOTOR : 3.8kW, ROPE : D6x6R
- COLOR : RAL7035, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 17700mm
- TERMINAL BOX 위치 : RIGHT 적용
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : RAL7035
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : GN, L2(V) : YE, L3(W) : BR ]
- IP44 등급 적용 주의할 것.
- 10110815G02 도면 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것.  
> CABLE GLAND 사급 자재임= DA=27 : OSNU 25(신호) , DB=34 : OSNU 32(동력)",A101A
E15873L01,RLS,2026-08-28,,,,,,10110506G020A,TM,"GY17A,2:1,SINGLE,IP44,T-BOX RIGHT",1,"GY17A-6R-3.8kW
- TM TYPE : GY17A, MOTOR : 3.8kW, ROPE : D6x6R
- COLOR : RAL7035, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 17700mm
- TERMINAL BOX 위치 : RIGHT 적용
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : RAL7035
- 선박용 표준도장 적용 하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : GN, L2(V) : YE, L3(W) : BR ]
- 선박용 TERMINAL BOX : 10110814G02 적용에 따른 비표준 CABLE GLAND (TO CP=OSNU 25, TO POWER=OSNU 32) 적용 할 것.  [TERMINAL BOX ASSY & CALBE GLAND 별도 BOM.]
- IP44",A101A
N24237L04,RLS,2026-03-30,LUXEN_2,WBLX1_(LXVF),60,1600,미지정,10110297G130A,TM,"GT71A,2:1,DOUBLE",1,"GT71A-6R-10.5kW
- TM TYPE : GT71A, MOTOR : 10.5kW, SPEED : 60m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1600kg",A101A
M20155NS208-022809L01,RLS,2026-03-16,NOBRAND,SSVF7,60,1000,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"022809L01호기 TM ASSY 요청

GN25A-5R-6.2kW 
- TM :GN25A, MOTOR : 6.2KW, SPEED :60m/min 
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3171
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
M15241NB219-M15241L01,RLS,2026-04-28,NOBRAND,기타,미지정,미지정,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"107209L03호기 TM ASSY요청

GN25A-5R-6.2kW 
- TM :GN25A, MOTOR : 6.2KW, SPEED :60m/min 
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
M20030NB205-M20030L01,RLS,2026-05-08,NOBRAND,기타,미지정,미지정,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"141292L23호기 TM ASSY 요청

GN25A-5R-6.2kW
- TM TYPE : GN25A, MOTOR : 6.2kW, SPEED : 60m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1000kg
- WBSS 기종이므로 ENCODER는 20000114G05로 적용할 것.
- ENCODER는 CONNECTOR가 변경된 개선품 적용할 것.
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
020507NS200-020507L01,RLS,2026-08-31,NOBRAND,기타,미지정,미지정,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"*선조치정산 
020507L01호기 TM ASSY 요청

GN25A-5R-6.2kW 
- TM : GN25A, MOTOR : 6.2kW, SPEED : 60m/min 
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
M20428NC200-M20428L01,RLS,2026-01-14,NEWYZER,WBSS2_(SSVF),60,900,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"GN25A-5R-5.6kW
- TM TYPE : GN25A, MOTOR : 5.6kW, SPEED : 60m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
024121NC200-024121L01,RLS,2026-09-03,NEWYZER,WBSS2_(SSVF),60,1000,미지정,10110734G050A,TM,"GN25A,2:1,SINGLE",1,"GN25A-5R-6.2kW
- TM TYPE : GN25A, MOTOR : 6.2kW, SPEED : 60m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
M13869U2604B01-130524L52,RLS,2026-05-22,,,,,,10110734G030A,TM,"GN35A,2:1,SINGLE",1,"130524L52호기 TM ASSY 요청

GN35A-5R-7.1kW
- TM TYPE : GN35A, MOTOR : 7.1kW, 60Hz, SPEED : 60m/min
- ROPE : D10x5R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
100514NS206-100514L01,RLS,2026-01-08,NOBRAND,SSVF,105,1150,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"100514L01호기 TM ASSY 요청 

GN35B-6R-12.4kW 
- TM : GN35B, MOTOR : 12.4KW, SPEED : 105m/min 
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GCD700 재질 MAIN SHEAVE 적용할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
102038NS204-102038L21,RLS,2026-02-05,NOBRAND,기타,미지정,미지정,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"102038L21호기 TM ASSY 요청 

GN35B-6R-10.6kW 
- TM :GN35B, MOTOR : 10.6KW, SPEED :90m/min 
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
102038NS204-102038L04,RLS,2026-02-05,NOBRAND,기타,미지정,미지정,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"102038L04호기 TM ASSY 요청 

GN35B-6R-10.6kW 
- TM :GN35B, MOTOR : 10.6KW, SPEED :90m/min 
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
124128NS218-124128L20,RLS,2026-04-15,NOBRAND,기타,미지정,미지정,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"*선조치정산 
124128L15호기 TM ASSY 요청

GN35B-6R-12.4kW
- TM TYPE : GN35B, MOTOR : 12.4kW, SPEED : 105m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
V800640,RLS,2026-05-08,,,,,,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"충주 타워 설치 자재.
MAIN SHEAVE D8x6R PITCH11용 별도 제작되어 조립 예정.
",A101A
M18890NB218-M18890L01,RLS,2026-06-12,NOBRAND,기타,미지정,미지정,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"121025L17호기 TM ASSY 요청

GN35B-6R-12.4kW
- TM TYPE : GN35B, MOTOR : 12.4kW, SPEED : 105m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : NR8002(노루표)
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]",A101A
024936NS207-024936L13,RLS,2026-07-27,NOBRAND,WBSS,105,1150,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"024936L13호기 TM ASSY 요청

GN35B-6R-12.4kW 
- TM :GN35B, MOTOR : 12.4KW, SPEED :105m/min 
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ENCODER는 200C0355G01 으로 변경 적용. [별도 BOM]
- 기존 명판으로 제작 요망. ",A101A
015660NC202-015664L73,RLS,2026-08-07,NOBRAND,기타,미지정,미지정,미지정,10110734G080A,TM,"GN35B,2:1,SINGLE",1,"015662L19호기 TM 요청 (기존GF35B -> GN35B)

* ENCODER는 200C355H02로 변경 제작 (CABLE 길이: 15m)

GN35B-6R-12.4kW
- TM : GN35B, MOTOR : 12.4kW, SPEED : 105m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
V960220,RLS,2026-01-14,,,,,,10110566G040A,TM,"GT160S2B,2:1,DOUBLE",1,KC인증 사후관리_2024.08.09,A101A
E15372L02,RLS,2026-03-23,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.6kW
- TM TYPE : GY17A, MOTOR : 3.6kW, ROPE : D6x6R
- COLOR : 7.5BG7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 23140mm
- TERMINAL BOX 위치 : RIGHT 적용
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- 10110814G02 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. (CABLE GLAND 사급 자재임)
1) DA=27 : OSNU 25, 2) DB=34 : OSNU 32
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5BG7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
IP44",A101A
E15259L04,RLS,2026-03-23,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.6kW
- TM TYPE : GY17A, MOTOR : 3.6kW, ROPE : D6x6R
- COLOR : 7.5BG7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 23140mm
- TERMINAL BOX 위치 : RIGHT 적용
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5BG7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- 10110815G02 도면 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. (CABLE GLAND 사급 자재임)
1) DA=27 : OSNU 25  
 2) DB=34 : OSNU 32",A101A
E15372L03,RLS,2026-04-22,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.6kW
- TM TYPE : GY17A, MOTOR : 3.6kW, ROPE : D6x6R
- COLOR : 7.5BG7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 23140mm
- TERMINAL BOX 위치 : RIGHT 적용
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- 10110814G02 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. (CABLE GLAND 사급 자재임)
1) DA=27 : OSNU 25, 2) DB=34 : OSNU 32
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5BG7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
IP44",A101A
E15372L04,RLS,2026-04-28,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.6kW
- TM TYPE : GY17A, MOTOR : 3.6kW, ROPE : D6x6R
- COLOR : 7.5BG7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 23140mm
- TERMINAL BOX 위치 : RIGHT 적용
- DWG NO. 10110814G02 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. [CABLE GLAND 사급 자재임_별도 BOM]
  1) DA=27 : OSNU 25, 2) DB=34 : OSNU 32
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5BG 7/2
- 선박용 표준도장 적용 할 것. 
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
  [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- IP44 적용할 것. ",A101A
E15372L01,RLS,2026-06-23,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.6kW
- TM TYPE : GY17A, MOTOR : 3.6kW, ROPE : D6x6R
- COLOR : 7.5BG7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 23140mm
- TERMINAL BOX 위치 : RIGHT 적용
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5BG7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BR, L2(V) : BK, L3(W) : GR ]
- 10110815G02 도면 참조하여 TERMINAL BOX 홀 수정가공후, CABLE GLAND 적용할것. (CABLE GLAND 사급 자재임)
1) DA=27 : OSNU 25  
 2) DB=34 : OSNU 32",A101A
E15921L02,RLS,2026-09-02,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-2.9kW
- TM TYPE : GY17A, MOTOR : 2.9kW, ROPE : D6x6R
- COLOR : MUNSELL NO. 7.5BG 7/2, OVERHEAD TYPE
- CAPACITY=320kg, CAR WEIGHT : 930kg
- SPEED=45m/min, TRAVEL HT : 22000mm
- TERMINAL BOX 위치 : RIGHT 적용
- 선박용 TERMINAL BOX : 10110814G02 적용에 따른 비표준 CABLE GLAND (TO CP=OSNU 25, TO POWER=OSNU 32) 적용 할 것. [CABLE GLAND 사급 자재임.]
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : MUNSELL NO. 7.5BG 7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- IP44 적용할 것",A101A
E09993L03,RLS,2026-08-07,,,,,,10110506G0800,TM,"GY17A, ENCODER CABLE=15M,T-BOX RIGHT",1,"GY17A-6R-3.8kW
- TM TYPE : GY17A, MOTOR : 3.8kW, ROPE : D6x6R
- COLOR : 7.5 BG 7/2, OVERHEAD TYPE
- CAPACITY=500kg, CAR WEIGHT : 930kg
- SPEED=60m/min, TRAVEL HT : 32000mm
- TERMINAL BOX 위치 : RIGHT 적용
- 선박용 TERMINAL BOX : 10110814G02 적용에 따른 비표준 CABLE GLAND (TO CP=OSNU 25, TO POWER=OSNU 32) 적용 할 것. [CABLE GLAND 사급 자재임.]
- 손끼임 방지 스티커 부착하여 출하할 것.
- TM COLOR : 7.5 BG 7/2
- 선박용 표준도장 적용 할 것. 
- 선박용 표준도장 적용하고, 도장 시 REPAIR PAINT 4리터 챙겨서 함께 공급할 것.
- ENCODER CABLE은 15m 적용할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- IP44 적용할 것",A101A
